"","X.date","X.location","X.money","X.organization","X.percent","X.person","X.time","DOC.CLASS"
"542",5,1,0,1,0,23,0,"tabloid"
"543",6,1,0,2,0,20,0,"tabloid"
"544",3,3,0,9,0,12,2,"tabloid"
"545",0,0,0,5,4,27,0,"tabloid"
"546",7,0,0,12,0,19,2,"tabloid"
"547",2,9,0,6,0,23,0,"tabloid"
"548",6,4,0,10,0,43,0,"tabloid"
"549",6,5,0,18,0,6,0,"tabloid"
"550",5,5,0,22,0,29,1,"tabloid"
"551",2,1,0,6,0,21,0,"tabloid"
"552",17,1,3,5,0,22,0,"tabloid"
"553",10,3,0,14,0,44,0,"tabloid"
"554",1,7,0,15,0,24,0,"tabloid"
"555",0,10,2,36,0,49,0,"tabloid"
"556",2,9,0,5,0,39,0,"tabloid"
"557",3,5,0,20,0,17,1,"tabloid"
"558",7,4,0,4,0,32,1,"tabloid"
"559",2,6,0,12,0,20,1,"tabloid"
"560",0,5,0,20,0,5,0,"tabloid"
"561",0,5,0,1,0,9,0,"tabloid"
"562",2,8,7,12,0,8,0,"tabloid"
"563",9,18,9,4,0,9,0,"tabloid"
"564",21,7,65,36,0,38,0,"tabloid"
"565",2,1,2,15,0,29,0,"tabloid"
"566",4,3,0,8,0,15,0,"tabloid"
"567",3,6,0,2,0,19,2,"tabloid"
"568",3,8,0,20,0,19,0,"tabloid"
"569",14,15,14,7,0,18,0,"tabloid"
"570",4,3,0,23,0,25,1,"tabloid"
"571",6,1,0,16,0,30,0,"tabloid"
"572",0,0,2,2,0,29,0,"tabloid"
"573",5,4,0,13,0,26,0,"tabloid"
"574",0,7,0,21,4,15,0,"tabloid"
"575",1,2,0,19,0,17,0,"tabloid"
"576",6,3,3,41,0,64,2,"tabloid"
"577",2,1,0,17,0,9,0,"tabloid"
"578",10,0,6,20,0,24,2,"tabloid"
"579",2,9,0,17,0,13,0,"tabloid"
"580",6,2,0,6,0,30,0,"tabloid"
"581",5,0,0,0,0,20,0,"tabloid"
"582",3,9,0,17,0,12,0,"tabloid"
"583",9,9,64,23,4,8,0,"tabloid"
"584",2,4,0,10,0,26,0,"tabloid"
"585",2,1,0,17,0,30,0,"tabloid"
"586",3,0,0,0,0,19,0,"tabloid"
"587",3,2,0,7,0,14,0,"tabloid"
"588",15,4,0,4,0,26,0,"tabloid"
"589",8,5,4,10,0,15,0,"tabloid"
"590",26,7,4,13,0,47,0,"tabloid"
"591",2,16,0,2,0,31,0,"tabloid"
"592",1,1,0,7,0,24,0,"tabloid"
"593",1,8,2,10,0,25,0,"tabloid"
"594",1,14,6,23,0,18,0,"tabloid"
"595",11,1,0,26,0,21,2,"tabloid"
"596",0,7,0,17,0,29,0,"tabloid"
"597",3,9,0,12,0,25,0,"tabloid"
"598",1,0,0,6,0,14,3,"tabloid"
"599",2,6,0,21,0,15,0,"tabloid"
"600",4,7,3,30,0,56,0,"tabloid"
"601",4,2,0,7,0,20,0,"tabloid"
"602",1,6,0,11,0,25,0,"tabloid"
"603",7,9,27,23,0,26,1,"tabloid"
"604",4,2,0,16,0,13,1,"tabloid"
"605",9,5,0,1,0,26,0,"tabloid"
"606",7,0,0,22,0,25,0,"tabloid"
"607",1,3,2,4,0,16,0,"tabloid"
"608",1,5,0,11,0,30,0,"tabloid"
"609",4,10,0,21,0,20,2,"tabloid"
"610",11,4,0,9,0,37,0,"tabloid"
"611",2,17,0,12,0,29,0,"tabloid"
"612",4,6,0,5,0,21,2,"tabloid"
"613",4,16,0,7,0,29,0,"tabloid"
"614",7,13,7,28,0,58,0,"tabloid"
"615",6,2,0,17,0,33,0,"tabloid"
"616",8,4,0,5,0,56,0,"tabloid"
"617",3,0,0,9,0,16,0,"tabloid"
"618",3,4,8,4,0,14,0,"tabloid"
"619",2,2,0,12,0,13,1,"tabloid"
"620",0,2,0,29,0,8,4,"tabloid"
"621",12,2,0,20,0,10,0,"tabloid"
"622",3,0,0,21,0,12,0,"tabloid"
"623",14,5,6,6,0,14,1,"tabloid"
"624",3,3,0,6,0,17,0,"tabloid"
"625",5,1,0,33,0,16,2,"tabloid"
"626",1,4,0,0,0,14,0,"tabloid"
"627",7,10,0,2,0,5,0,"tabloid"
"628",0,2,3,0,0,21,0,"tabloid"
"629",20,3,0,3,0,37,0,"tabloid"
"630",9,4,0,0,0,15,1,"tabloid"
"631",8,9,2,12,0,14,2,"tabloid"
"632",2,3,0,3,0,12,0,"tabloid"
"633",1,2,2,3,0,18,0,"tabloid"
"634",4,6,22,12,0,43,1,"tabloid"
"635",0,3,0,25,0,25,0,"tabloid"
"636",3,0,0,3,0,14,0,"tabloid"
"637",5,2,7,15,0,26,0,"tabloid"
"638",3,8,0,16,0,8,1,"tabloid"
"639",8,3,0,9,0,36,0,"tabloid"
"640",3,4,6,27,0,27,0,"tabloid"
"641",3,6,0,5,0,29,0,"tabloid"
"642",27,6,0,8,0,12,0,"tabloid"
"643",1,3,0,4,0,8,3,"tabloid"
"644",11,0,0,11,0,36,0,"tabloid"
"645",1,4,0,18,0,34,1,"tabloid"
"646",6,8,0,26,0,63,0,"tabloid"
"647",0,3,18,6,0,0,0,"tabloid"
"648",3,5,0,8,0,16,1,"tabloid"
"649",2,4,0,0,0,20,0,"tabloid"
"650",0,6,0,18,0,22,0,"tabloid"
"651",0,3,0,13,0,14,0,"tabloid"
"652",19,6,0,7,0,19,0,"tabloid"
"653",1,0,0,16,0,20,0,"tabloid"
"654",4,2,0,4,0,20,0,"tabloid"
"655",17,2,19,19,2,27,0,"tabloid"
"656",0,5,0,20,0,12,0,"tabloid"
"657",1,2,0,17,0,28,1,"tabloid"
"658",0,4,6,25,2,1,0,"tabloid"
"659",2,1,0,0,0,9,0,"tabloid"
"660",7,2,0,0,0,13,0,"tabloid"
"661",11,8,0,7,0,19,0,"tabloid"
"662",19,6,0,4,0,24,0,"tabloid"
"663",5,2,2,1,0,16,0,"tabloid"
"664",1,1,10,8,2,8,0,"tabloid"
"665",3,1,0,28,0,17,0,"tabloid"
"666",5,1,0,12,0,25,0,"tabloid"
"667",3,8,0,11,0,26,1,"tabloid"
"668",4,3,17,10,0,13,0,"tabloid"
"669",1,4,0,13,0,26,1,"tabloid"
"670",11,4,10,10,0,35,0,"tabloid"
"671",0,2,0,8,0,26,0,"tabloid"
"672",9,5,2,37,0,25,0,"tabloid"
"673",3,1,5,14,0,10,0,"tabloid"
"674",11,13,3,1,0,24,0,"tabloid"
"675",7,2,0,17,0,19,0,"tabloid"
"676",9,3,0,6,0,15,0,"tabloid"
"677",6,2,9,27,0,44,0,"tabloid"
"678",1,3,3,6,0,13,0,"tabloid"
"679",8,6,0,21,2,22,0,"tabloid"
"680",2,6,0,8,0,29,0,"tabloid"
"681",6,12,4,19,0,29,0,"tabloid"
"682",6,4,0,5,0,25,0,"tabloid"
"683",1,7,0,13,0,50,1,"tabloid"
"684",0,7,0,6,0,16,0,"tabloid"
"685",6,3,0,10,0,15,0,"tabloid"
"686",3,10,0,19,0,28,0,"tabloid"
"687",1,5,0,4,2,2,0,"tabloid"
"688",4,3,0,17,0,1,0,"tabloid"
"689",2,4,0,16,0,22,0,"tabloid"
"690",5,6,4,0,0,8,0,"tabloid"
"691",1,2,0,14,0,13,0,"tabloid"
"692",4,12,5,14,0,50,0,"tabloid"
"693",5,3,0,20,0,12,0,"tabloid"
"694",4,3,0,0,0,14,2,"tabloid"
"695",2,16,0,10,0,50,0,"tabloid"
"696",4,9,17,30,0,54,0,"tabloid"
"697",4,7,0,37,0,19,0,"tabloid"
"698",2,6,4,37,0,7,0,"tabloid"
"699",0,2,0,10,0,30,0,"tabloid"
"700",5,11,0,16,0,16,0,"tabloid"
"701",19,8,0,17,0,16,0,"tabloid"
"702",4,5,0,9,0,5,0,"tabloid"
"703",10,7,0,7,0,8,0,"tabloid"
"704",6,7,3,8,0,55,0,"tabloid"
"705",3,5,7,3,0,10,2,"tabloid"
"706",10,4,0,32,0,19,0,"tabloid"
"707",11,0,4,15,0,15,0,"tabloid"
"708",2,4,0,10,0,16,0,"tabloid"
"709",1,11,0,15,0,14,0,"tabloid"
"710",7,2,0,0,0,42,0,"tabloid"
"711",6,0,2,1,0,24,0,"tabloid"
"712",1,5,3,8,0,7,0,"tabloid"
"713",13,2,13,15,2,25,0,"tabloid"
"714",6,4,0,10,0,10,0,"tabloid"
"715",5,10,2,0,0,20,0,"tabloid"
"716",7,2,0,14,0,22,0,"tabloid"
"717",6,0,0,4,0,15,0,"tabloid"
"718",6,7,0,10,0,6,0,"tabloid"
"719",1,10,12,12,0,23,0,"tabloid"
"720",0,12,2,9,0,21,0,"tabloid"
"721",18,9,45,8,0,10,0,"tabloid"
"722",9,2,0,7,0,18,0,"tabloid"
"723",2,2,0,4,0,26,0,"tabloid"
"724",0,6,0,20,0,20,1,"tabloid"
"725",7,5,0,13,0,25,0,"tabloid"
"726",4,4,0,0,0,19,0,"tabloid"
"727",1,14,0,3,0,4,0,"tabloid"
"728",2,5,0,8,0,35,0,"tabloid"
"729",8,4,0,27,0,14,0,"tabloid"
"730",2,5,0,17,0,16,0,"tabloid"
"731",0,4,2,1,0,15,0,"tabloid"
"732",6,6,0,26,0,20,0,"tabloid"
"733",10,5,3,9,0,27,3,"tabloid"
"734",6,3,0,0,0,27,0,"tabloid"
"735",0,4,0,6,4,14,0,"tabloid"
"736",2,8,5,5,2,40,0,"tabloid"
"737",1,8,0,0,0,15,0,"tabloid"
"738",1,3,0,12,2,26,1,"tabloid"
"739",1,8,0,13,0,19,0,"tabloid"
"740",2,2,4,3,0,6,0,"tabloid"
"741",6,1,0,16,0,13,0,"tabloid"
"742",9,6,2,13,0,22,1,"tabloid"
"743",2,0,0,11,0,35,0,"tabloid"
"744",5,7,0,21,0,6,0,"tabloid"
"745",6,4,0,3,0,15,0,"tabloid"
"746",6,3,0,10,0,26,2,"tabloid"
"747",2,9,0,31,0,13,0,"tabloid"
"748",6,3,8,9,0,16,0,"tabloid"
"749",1,0,0,6,0,23,0,"tabloid"
"750",3,1,0,11,0,28,0,"tabloid"
"751",2,0,0,7,0,16,0,"tabloid"
"752",12,13,3,14,0,25,2,"tabloid"
"753",0,8,5,30,0,20,0,"tabloid"
"754",0,10,2,15,0,19,0,"tabloid"
"755",1,12,0,38,0,17,0,"tabloid"
"756",13,3,2,23,0,34,0,"tabloid"
"757",5,4,12,30,0,16,0,"tabloid"
"758",0,1,2,10,0,39,0,"tabloid"
"759",4,20,0,13,0,20,1,"tabloid"
"760",15,25,8,49,0,34,0,"tabloid"
"761",4,4,0,21,0,25,2,"tabloid"
"762",0,6,0,14,0,24,0,"tabloid"
"763",13,6,0,30,0,33,9,"tabloid"
"764",2,10,0,0,0,8,0,"tabloid"
"765",5,1,0,1,0,19,0,"tabloid"
"766",4,5,2,24,0,22,0,"tabloid"
"767",3,3,3,2,0,5,1,"tabloid"
"768",2,6,0,10,0,26,0,"tabloid"
"769",6,5,0,13,0,38,0,"tabloid"
"770",0,0,0,33,0,16,0,"tabloid"
"771",1,2,0,0,0,14,0,"tabloid"
"772",2,9,0,8,0,22,0,"tabloid"
"773",4,5,2,10,0,8,0,"tabloid"
"774",3,8,0,2,0,19,0,"tabloid"
"775",0,0,5,21,0,13,0,"tabloid"
"776",10,5,0,12,0,48,0,"tabloid"
"777",1,13,0,4,0,15,0,"tabloid"
"778",25,4,0,0,0,14,2,"tabloid"
"779",4,9,0,5,0,16,2,"tabloid"
"780",2,8,0,10,0,20,0,"tabloid"
"781",1,7,0,4,2,11,0,"tabloid"
"782",1,17,0,26,0,11,1,"tabloid"
"783",38,8,10,47,2,43,0,"tabloid"
"784",0,2,0,9,0,14,0,"tabloid"
"785",4,3,0,26,0,18,0,"tabloid"
"786",1,8,0,7,0,26,0,"tabloid"
"787",1,19,0,12,0,18,0,"tabloid"
"788",4,1,6,0,0,9,1,"tabloid"
"789",1,6,0,26,0,23,0,"tabloid"
"790",3,0,0,4,0,4,0,"tabloid"
"791",15,8,0,12,0,21,0,"tabloid"
"792",5,4,0,2,0,14,0,"tabloid"
"793",4,2,0,0,0,29,0,"tabloid"
"794",0,6,0,9,0,8,0,"tabloid"
"795",2,4,0,15,0,17,0,"tabloid"
"796",0,24,0,12,0,27,0,"tabloid"
"797",5,9,0,1,0,24,2,"tabloid"
"798",3,2,0,4,0,17,1,"tabloid"
"799",11,2,0,16,0,11,0,"tabloid"
"800",0,9,0,8,0,14,0,"tabloid"
"801",9,3,0,0,0,12,0,"tabloid"
"802",3,1,0,13,0,17,0,"tabloid"
"803",3,3,10,30,0,17,0,"tabloid"
"804",6,7,3,11,0,65,0,"tabloid"
"805",7,22,0,35,0,32,1,"tabloid"
"806",0,3,0,17,8,28,1,"tabloid"
"807",1,11,0,9,2,23,0,"tabloid"
"808",4,17,0,8,0,80,0,"tabloid"
"809",1,7,0,17,0,19,0,"tabloid"
"810",4,1,2,11,0,22,0,"tabloid"
"811",2,3,0,16,0,5,1,"tabloid"
"812",1,8,0,10,0,7,0,"tabloid"
"813",1,0,0,11,0,7,0,"tabloid"
"814",1,5,0,21,0,15,1,"tabloid"
"815",0,2,0,0,0,6,0,"tabloid"
"816",7,4,0,6,0,33,0,"tabloid"
"817",4,3,6,7,2,22,0,"tabloid"
"818",2,3,0,2,0,12,0,"tabloid"
"819",1,11,0,9,0,19,0,"tabloid"
"820",8,4,2,0,0,23,0,"tabloid"
"821",3,6,0,18,0,15,0,"tabloid"
"822",8,4,0,0,0,30,0,"tabloid"
"823",4,0,0,1,0,24,0,"tabloid"
"824",5,10,2,23,0,22,0,"tabloid"
"825",1,6,0,9,0,11,0,"tabloid"
"826",17,3,0,8,0,28,0,"tabloid"
"827",0,0,0,17,0,19,0,"tabloid"
"828",1,15,0,9,0,38,0,"tabloid"
"829",0,1,0,9,0,12,0,"tabloid"
"830",3,4,0,13,0,8,5,"tabloid"
"831",2,5,0,6,0,14,1,"tabloid"
"832",10,5,0,17,0,39,0,"tabloid"
"833",5,2,0,4,0,15,0,"tabloid"
"834",14,11,0,3,0,3,3,"tabloid"
"835",5,0,0,15,0,15,0,"tabloid"
"836",2,5,0,5,0,13,1,"tabloid"
"837",4,3,2,26,0,8,0,"tabloid"
"838",4,7,6,17,0,8,0,"tabloid"
"839",10,9,0,2,0,34,0,"tabloid"
"840",9,10,5,34,0,59,0,"tabloid"
"841",1,0,0,16,0,8,0,"tabloid"
"842",0,5,2,12,0,12,0,"tabloid"
"843",3,3,0,3,0,3,0,"tabloid"
"844",2,8,0,7,0,17,0,"tabloid"
"845",5,4,2,25,0,20,0,"tabloid"
"846",4,13,8,18,0,19,2,"tabloid"
"847",14,3,0,24,0,27,0,"tabloid"
"848",0,2,0,12,0,19,0,"tabloid"
"849",16,5,41,8,0,5,2,"tabloid"
"850",20,2,0,0,0,13,0,"tabloid"
"851",6,3,3,10,0,20,0,"tabloid"
"852",8,4,3,3,2,59,0,"tabloid"
"853",11,2,0,24,0,20,0,"tabloid"
"854",1,3,0,10,0,9,0,"tabloid"
"855",0,4,0,14,0,13,0,"tabloid"
"856",5,4,4,18,0,14,1,"tabloid"
"857",3,2,0,9,0,24,0,"tabloid"
"858",1,3,0,2,0,26,1,"tabloid"
"859",3,4,10,12,0,9,0,"tabloid"
"860",0,4,0,4,2,28,1,"tabloid"
"861",4,8,3,15,0,11,0,"tabloid"
"862",1,20,9,22,0,20,0,"tabloid"
"863",8,8,0,11,0,7,0,"tabloid"
"864",2,3,0,5,0,29,0,"tabloid"
"865",5,1,0,13,0,5,0,"tabloid"
"866",1,4,3,7,0,29,0,"tabloid"
"867",3,5,0,8,0,24,0,"tabloid"
"868",9,3,0,14,0,18,0,"tabloid"
"869",2,4,3,18,0,15,1,"tabloid"
"870",9,5,0,14,0,28,0,"tabloid"
"871",3,1,0,0,0,8,0,"tabloid"
"872",5,5,0,17,0,15,1,"tabloid"
"873",13,5,12,19,0,25,0,"tabloid"
"874",11,1,0,6,0,31,0,"tabloid"
"875",3,2,0,5,0,20,1,"tabloid"
"876",5,3,0,23,0,14,0,"tabloid"
"877",3,3,2,45,0,0,0,"tabloid"
"878",22,6,23,34,4,40,1,"tabloid"
"879",1,2,0,11,0,15,0,"tabloid"
"880",2,6,0,0,0,19,0,"tabloid"
"881",3,0,0,8,0,8,0,"tabloid"
"882",0,2,0,22,0,5,0,"tabloid"
"883",5,3,13,11,0,8,2,"tabloid"
"884",4,6,3,25,0,56,0,"tabloid"
"885",1,5,2,22,0,17,0,"tabloid"
"886",7,2,0,20,0,28,1,"tabloid"
"887",23,16,0,48,4,27,0,"tabloid"
"888",2,2,0,35,0,25,0,"tabloid"
"889",2,5,0,4,0,18,2,"tabloid"
"890",1,0,3,24,0,31,0,"tabloid"
"891",0,6,0,22,0,22,0,"tabloid"
"892",10,5,0,0,0,19,0,"tabloid"
"893",21,3,0,19,0,34,2,"tabloid"
"894",2,2,5,16,0,5,0,"tabloid"
"895",12,3,0,5,0,13,0,"tabloid"
"896",2,8,0,3,0,12,0,"tabloid"
"897",7,5,0,11,0,8,0,"tabloid"
"898",0,6,0,26,0,48,0,"tabloid"
"899",3,6,0,11,0,22,0,"tabloid"
"900",1,3,5,20,2,21,0,"tabloid"
"901",6,2,0,0,0,21,0,"tabloid"
"902",5,14,0,17,0,23,0,"tabloid"
"903",1,2,0,14,0,14,0,"tabloid"
"904",5,1,0,4,0,11,0,"tabloid"
"905",0,2,0,4,0,17,0,"tabloid"
"906",3,4,0,16,0,33,1,"tabloid"
"907",2,1,0,16,0,9,0,"tabloid"
"908",3,9,9,25,0,56,0,"tabloid"
"909",0,5,0,14,0,17,0,"tabloid"
"910",1,3,2,8,0,10,0,"tabloid"
"911",7,2,0,21,0,28,2,"tabloid"
"912",5,3,0,5,0,45,0,"tabloid"
"913",2,0,0,17,0,15,0,"tabloid"
"914",6,1,4,15,0,22,0,"tabloid"
"915",0,8,0,18,0,15,0,"tabloid"
"916",2,0,0,44,0,4,0,"tabloid"
"917",8,6,0,14,0,12,0,"tabloid"
"918",0,2,0,5,0,15,0,"tabloid"
"919",0,0,0,26,0,23,0,"tabloid"
"920",2,0,0,4,0,18,0,"tabloid"
"921",6,5,3,13,4,39,0,"tabloid"
"922",9,3,4,5,0,16,0,"tabloid"
"923",0,1,0,25,0,35,0,"tabloid"
"924",13,3,0,6,0,17,5,"tabloid"
"925",3,5,8,15,0,15,0,"tabloid"
"926",5,3,3,14,0,24,0,"tabloid"
"927",4,1,0,7,0,21,0,"tabloid"
"928",2,2,0,20,0,21,0,"tabloid"
"929",6,7,0,16,0,32,0,"tabloid"
"930",2,9,0,21,0,25,1,"tabloid"
"931",6,2,6,1,0,13,0,"tabloid"
"932",13,4,0,1,0,11,0,"tabloid"
"933",6,2,8,4,0,12,0,"tabloid"
"934",5,9,0,11,0,4,0,"tabloid"
"935",10,8,0,8,0,26,4,"tabloid"
"936",1,6,12,13,0,14,1,"tabloid"
"937",33,7,6,28,0,32,0,"tabloid"
"938",0,2,4,10,0,6,0,"tabloid"
"939",0,1,0,23,0,19,0,"tabloid"
"940",8,1,0,3,0,28,0,"tabloid"
"941",7,7,0,11,0,14,0,"tabloid"
"942",6,3,0,12,0,14,1,"tabloid"
"943",1,0,0,0,0,5,0,"tabloid"
"944",4,4,3,0,0,33,0,"tabloid"
"945",6,6,0,13,0,13,0,"tabloid"
"946",3,5,3,10,2,16,0,"tabloid"
"947",4,5,0,29,0,20,1,"tabloid"
"948",18,4,10,20,0,14,0,"tabloid"
"949",1,6,3,3,0,15,2,"tabloid"
"950",22,4,0,10,0,26,1,"tabloid"
"951",6,1,0,0,0,15,0,"tabloid"
"952",12,7,0,6,0,19,4,"tabloid"
"953",0,5,0,7,0,18,0,"tabloid"
"954",5,6,3,11,0,31,0,"tabloid"
"955",3,13,0,25,0,20,0,"tabloid"
"956",3,1,0,13,0,32,0,"tabloid"
"957",2,0,0,8,0,12,0,"tabloid"
"958",0,2,0,11,0,10,0,"tabloid"
"959",10,3,14,17,0,7,0,"tabloid"
"960",5,1,0,2,0,12,0,"tabloid"
"961",3,9,0,16,0,33,0,"tabloid"
"962",1,5,0,22,0,15,0,"tabloid"
"963",10,8,0,12,0,17,0,"tabloid"
"964",3,2,0,9,0,20,0,"tabloid"
"965",0,3,0,6,0,14,0,"tabloid"
"966",2,2,4,9,0,22,0,"tabloid"
"967",2,2,0,6,0,29,0,"tabloid"
"968",6,13,9,30,0,58,0,"tabloid"
"969",20,0,0,15,0,36,0,"tabloid"
"970",0,2,0,3,0,20,0,"tabloid"
"971",0,1,0,10,0,13,0,"tabloid"
"972",6,1,0,19,0,11,0,"tabloid"
"973",6,0,0,3,0,11,0,"tabloid"
"974",3,3,0,8,0,37,0,"tabloid"
"975",1,9,0,9,0,21,0,"tabloid"
"976",11,1,0,26,0,20,2,"tabloid"
"977",4,4,0,11,0,2,0,"tabloid"
"978",0,2,0,16,0,20,0,"tabloid"
"979",4,2,0,2,0,19,0,"tabloid"
"980",1,3,0,14,0,7,0,"tabloid"
"981",4,3,3,17,0,7,0,"tabloid"
"982",15,4,10,14,0,30,2,"tabloid"
"983",6,1,0,10,0,29,0,"tabloid"
"984",5,6,0,15,0,24,0,"tabloid"
"985",0,1,0,1,0,17,0,"tabloid"
"986",20,9,6,24,0,60,0,"tabloid"
"987",0,8,0,0,0,22,0,"tabloid"
"988",2,6,0,7,0,16,0,"tabloid"
"989",3,13,0,2,0,14,0,"tabloid"
"990",2,0,0,30,0,22,0,"tabloid"
"991",2,6,0,7,0,11,0,"tabloid"
"992",2,4,0,15,0,25,0,"tabloid"
"993",10,8,4,11,0,15,0,"tabloid"
"994",2,4,4,8,0,25,1,"tabloid"
"995",2,3,0,2,0,12,0,"tabloid"
"996",2,8,0,15,0,32,0,"tabloid"
"997",6,3,17,10,0,22,0,"tabloid"
"998",0,7,0,17,0,21,0,"tabloid"
"999",0,2,0,5,0,21,0,"tabloid"
"1000",0,1,0,10,0,22,0,"tabloid"
"1100",14,52,0,10,0,15,0,"broadsheet"
"2100",13,18,0,17,0,12,1,"broadsheet"
"3100",9,21,0,9,4,7,0,"broadsheet"
"4100",17,9,3,35,0,6,1,"broadsheet"
"5100",0,12,3,30,0,26,0,"broadsheet"
"6100",7,9,0,40,0,4,0,"broadsheet"
"7100",20,83,0,39,0,15,0,"broadsheet"
"8100",16,22,0,3,0,13,0,"broadsheet"
"9100",9,20,0,10,4,28,0,"broadsheet"
"1010",2,22,0,25,6,0,0,"broadsheet"
"1110",11,39,0,45,0,9,1,"broadsheet"
"1210",25,8,0,10,0,10,1,"broadsheet"
"1310",25,54,3,31,12,5,0,"broadsheet"
"1410",18,47,0,20,0,4,13,"broadsheet"
"1510",11,46,3,15,0,40,0,"broadsheet"
"1610",7,21,0,8,0,42,0,"broadsheet"
"1710",7,15,0,17,0,24,0,"broadsheet"
"1810",8,9,0,30,0,14,0,"broadsheet"
"1910",10,42,0,31,8,32,0,"broadsheet"
"2010",7,10,0,0,0,21,0,"broadsheet"
"2110",17,26,0,32,0,21,0,"broadsheet"
"2210",11,11,0,11,0,20,0,"broadsheet"
"2310",4,8,0,14,0,8,0,"broadsheet"
"2410",4,27,0,3,0,4,0,"broadsheet"
"2510",19,8,0,40,0,25,0,"broadsheet"
"2610",32,34,0,14,0,22,0,"broadsheet"
"2710",28,61,0,20,0,27,0,"broadsheet"
"2810",37,49,6,32,8,38,0,"broadsheet"
"2910",8,7,0,32,0,12,1,"broadsheet"
"3010",8,33,0,8,0,12,0,"broadsheet"
"3110",7,2,0,28,0,9,0,"broadsheet"
"3210",16,16,8,52,0,17,0,"broadsheet"
"3310",3,9,0,18,2,15,0,"broadsheet"
"3410",1,10,0,1,0,15,2,"broadsheet"
"3510",14,19,0,8,0,18,0,"broadsheet"
"3610",10,20,0,10,0,0,0,"broadsheet"
"3710",8,32,0,10,0,53,0,"broadsheet"
"3810",6,29,14,21,0,3,0,"broadsheet"
"3910",5,15,3,4,2,4,0,"broadsheet"
"4010",49,51,0,19,2,33,0,"broadsheet"
"4110",38,22,6,25,0,9,1,"broadsheet"
"4210",13,6,25,13,0,23,0,"broadsheet"
"4310",11,14,0,5,4,2,0,"broadsheet"
"4410",1,3,0,0,0,4,5,"broadsheet"
"4510",23,24,0,14,22,8,0,"broadsheet"
"4610",18,9,0,22,0,12,1,"broadsheet"
"4710",5,31,0,26,0,12,0,"broadsheet"
"4810",13,19,22,43,0,8,0,"broadsheet"
"4910",11,13,0,19,0,7,0,"broadsheet"
"5010",4,20,3,6,0,10,0,"broadsheet"
"5110",13,30,0,25,2,12,0,"broadsheet"
"5210",13,72,0,41,0,9,0,"broadsheet"
"5310",9,8,0,24,0,5,0,"broadsheet"
"5410",14,72,3,29,0,7,1,"broadsheet"
"5510",18,55,0,21,4,6,0,"broadsheet"
"5610",11,16,3,15,2,27,2,"broadsheet"
"5710",4,8,0,15,0,16,0,"broadsheet"
"5810",13,23,3,54,0,17,0,"broadsheet"
"5910",21,42,0,17,0,28,1,"broadsheet"
"6010",33,14,0,9,0,24,1,"broadsheet"
"6110",14,4,0,21,0,10,1,"broadsheet"
"6210",7,33,0,22,0,13,1,"broadsheet"
"6310",11,33,18,27,0,23,0,"broadsheet"
"6410",32,12,0,5,0,18,2,"broadsheet"
"6510",14,63,3,32,0,16,0,"broadsheet"
"6610",22,16,0,25,0,6,0,"broadsheet"
"6710",4,9,0,86,0,22,0,"broadsheet"
"6810",15,39,5,28,2,24,0,"broadsheet"
"6910",13,53,0,12,0,16,0,"broadsheet"
